"Номер задания";"Старт задания";"Окончание задания";"Товар НО";"Категория";"Код товарной категории";"Описание товара";"Комментарий по товару";"Бренд";"Код ценовой зоны";"Код розничной сети";"Розничная сеть";"Регион";"Физический адрес";"Штрихкод";"Количество штук";"Цена конкурента";"Цена акционная\по карте";"Аналог";"Нет товара";"Дата мониторинга";"Фото";"Примечание";"Ссылка на страницу товара"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ407656";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗШО";"Гречишный молочный шоколад Nature's Own Factory 20 г Россия";;"Nature's own factory";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4631143053996";;"204";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/760546414?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki-2/shokolad-nature-s-own-factory-grechishnyy-molochnyy-20g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ450459";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗШО";"Гречишный молочный шоколад Nature's Own Factory для детей ООО ""Виталэйт"" 20 г Россия";;"Nature's own factory";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4680046981769,4680046980502";;"204";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/760546414?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki-2/shokolad-nature-s-own-factory-grechishnyy-molochnyy-20g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ441167";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗШО";"Шоколад Nature's Own Factory гречишный с Кокосом ОО""Виталэйт""  20г Россия";;"Nature's own factory";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4680046980328";;"202";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/760546359?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki-2/shokolad-nature-s-own-factory-grechishnyy-s-kokosom-20g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ411820";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗШО";"Шоколад белый Nature's Own Factory гречишный с имбирем и лимоном by Elen Manasir ООО""Виталэйт"" 20г Россия";;"Nature's own factory";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4631143054016";;"209";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/760546376?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki-2/shokolad-nature-s-own-factory-grechishnyy-s-imbirem-i-limonom-20g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ406832";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗШО";"Шоколад белый Nature's Own Factory с гречишным чаем 20 г Россия";;"Nature's own factory";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4631143053989";;"207";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/760546429?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki-2/shokolad-nature-s-own-factory-grechishnyy-belyy-20g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ471030";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗБА";"Вафельный батончик Nutella Nutella B-ready Ferrero Polska SP.z.o.o. 22 г Польша";;"Nutella";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"8000500224281";;"62";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/760546565?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki-2/batonchik-nutella-b-ready-22g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ359764";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗСЛПО";"Набор Nutella шоколадная паста с хлебными палочками Ferrero 52г Германия";;"Nutella";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"80050100";;"208.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600990292?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokoladnaya-arakhisovaya-pasta/shokoladnaya-pasta-nutella-go-52g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ227349";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗБА";"Шоколадный батончик Nuts DUO c цельным лесным орехом 66г Россия";;"Nuts";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"46025418";;"119.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600990288?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki/shokoladnyy-batonchik-nuts-66g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ210521";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗБА";"Батончик Picnic Грецкий орех 52 г Россия";;"Picnic";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"7622210245502,4600815107718";;"99.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600990146?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki/shokoladnyy-batonchik-picnic-gretskiy-orekh-52g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ171299";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗСЛПО";"Конфеты Raffaello Ferrero 40 г Россия";;"Raffaello";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"5413548040639";;"174.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600997974?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy/nabor-konfet-raffaello-40g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ013220";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗОС";"Конфета Rondo освежающая 30г Россия";;"Rondo";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"90111143";;"60.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/609880652?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy/konfety-rondo-myatnye-30g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ456131";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗОС";"Конфеты Scandic со вкусом ""Арктическая мята"" без сахара ООО ТД Энергон Рус Россия";;"Scandic";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4610274540018,4603738769872";;"84.9";"80";;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/1331446302?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/karamel-ledentsy-drazhe-/drazhe-scandic-arkticheskaya-myata-14g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ456133";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗОС";"Конфеты Scandic со вкусом ""Лесные ягоды"" без сахара ООО ТД Энергон Рус Россия";;"Scandic";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4610274540032,4603738769230";;"84.9";"79.9";;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/1331446315?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/karamel-ledentsy-drazhe-/drazhe-scandic-lesnye-yagody-14g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ468284";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗОС";"Конфеты Scandic со вкусом ""Цитрусовый микс"" без сахара ООО ТД Энергон Рус 14г Россия";;"Scandic";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4610274540025,4603738769889";;"84.9";"79.9";;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/1331446349?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/karamel-ledentsy-drazhe-/drazhe-scandic-tsitrusovyy-miks-14g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ007531";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗБА";"Шоколадный батончик Snickers 50.5 г Россия";;"Snickers";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"5000159461122,4607065001445";;"59.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600990136?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki/shokoladnyy-batonchik-snickers-50-5g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ016010";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗБА";"Шоколадный батончик Snickers 95/100/80г Россия";;"Snickers";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"5000159407410,5000159455381,5000159455367,5000159439503,4011100977716";;"89.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600990011?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki/shokoladnyy-batonchik-snickers-super-95g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ424610";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗБА";"Шоколадный батончик Snickers Криспер ООО Марс 60г Россия";;"Snickers";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607065735395";;"76.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600990312?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki/shokoladnyy-batonchik-snickers-krisper-60g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ498251";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗБА";"Шоколадный батончик Snickers Супер ООО Марс 80г Россия";;"Snickers";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4660085515163";;"89.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600990011?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki/shokoladnyy-batonchik-snickers-super-95g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ536553";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗБА";"Шоколадный батончик Snickers белый ООО МАРС 81г Россия";;"Snickers";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4607065730109";;"124.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/609880657?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki/shokoladnyy-batonchik-snickers-belyy-81g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ196105";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗБА";"Шоколадный батончик Snickers с лесным орехом 81 г Россия";;"Snickers";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"5000159439480,5000159414531,5000159385121";;"89.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600990014?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki/shokoladnyy-batonchik-snickers-lesnoy-orekh-81g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ474550";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗАК";"Мармелад Sweet Box с игрушкой в коробочке LOL 3 ООО ""Холдинг Королевский"" 10г Россия";;"Sweet Box";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4630075791556";;"209";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/748826529?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/sladosti-i-svitboksy/svitboks-lol-marmelad-s-igrushkoy-10g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ420799";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗАК";"Мармелад жевательный Sweet Box с натуральным соком для девочек, с игрушкой ООО ""КХ ""Королевский"" 10г в коробке Россия";;"Sweet Box";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"6942971507062,4680018439021,4680018435283,4680018435047,4680018433449,4680018431537,4640030355792";;"209";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600991568?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zefir-marmelad-pastila/sweet-box-trolli-10g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ420798";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗАК";"Мармелад жевательный Sweet Box с натуральным соком с игрушкой ООО ""КХ ""Королевский"" 10г в коробке Россия";;"Sweet Box";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"6942971507031,4680018436501,4680018435023,4640030354443";;"209";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/609880151?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/konfety-podarochnye-nabory/svitboks-zveryata-s-marmeladom-10g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ420796";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗАК";"Пастилки фруктовые Sweet Box без сахара для девочек, с игрушкой ООО ""КХ ""Королевский"" 10г в коробке Россия";;"Sweet Box";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4640030354337";;"209";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600991568?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zefir-marmelad-pastila/sweet-box-trolli-10g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ420797";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗАК";"Пастилки фруктовые Sweet Box без сахара для мальчиков, с игрушкой ООО ""КХ ""Королевский"" 10г в коробке Россия";;"Sweet Box";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4640030356362";;"209";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600991455?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zefir-marmelad-pastila/svitboks-robokar-poli-s-marmeladom-10g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ521865";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗОС";"Драже Tic Tac Апельсин FERRERO IRELAND LTD. 49г Ирландия";;"Tic Tac";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4008400399324";;"238.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/760546544?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy-1/drazhe-tic-tac-apelsin-49g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ262679";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗОС";"Драже Tic Tac Клубничный Микс FERRERO IRELAND LTD 16г Ирландия";;"Tic Tac";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"8000500191712";;"100.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600997228?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy/drazhe-tic-tac-klubnika-16g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ423395";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗОС";"Драже Tic Tac Фруктовый Микс FERRERO IRELAND LTD 16г Ирландия";;"Tic Tac";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"42378587";;"100.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600997645?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy/drazhe-tic-tac-fruktovyy-miks-16g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ423394";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗОС";"Драже Tic Tac Ягодный Микс FERRERO IRELAND LTD 16г Ирландия";;"Tic Tac";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"42378594";;"100.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600997650?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy/drazhe-tic-tac-yagodnyy-miks-16g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ000960";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗОС";"Драже Tic Tac апельсин 16 г Польша";;"Tic Tac";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"80050025";;"100.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600997216?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy/drazhe-tic-tac-apelsin-16g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ000959";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗОС";"Драже Tic Tac мята 16 г Польша";;"Tic Tac";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"80050124";;"100.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600997223?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy/drazhe-tic-tac-myatnyy-16g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ000369";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗШО";"Шоколад Toblerone молочный с медом и нугой 100 г Швейцария";;"Toblerone";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"7622201753979,7622200125531,7614500010013";;"386";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600991481?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki/shokolad-toblerone-s-medom-i-mindalnoy-nugoy-100g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ166857";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗБА";"Печенье Twix Экстра в молочном шоколаде с карамелью 82 г Россия";;"Twix";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"5000159390729,5000159374460,5000159024501";;"89.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600990012?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki/shokoladnyy-batonchik-twix-ekstra-82g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ007534";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗБА";"Печенье Twix в молочном шоколаде с карамелью 55г Россия";;"Twix";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"93682350,5000159459228,40111315,4011100977952";;"59.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600990280?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki/shokoladnyy-batonchik-twix-55g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ346884";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗКАПО";"Карамель Werthers Original сливочная 50 г Германия";;"Werthers Original";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"40144016";;"76";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600997652?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy/karamel-werthers-oridzhinal-50g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ027658";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗЖЕМЯ";"Жевательная резинка Wrigley's  Orbit Pellet белоснежный освежающая мят Россия";;"Wrigley's";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"42069942";;"44.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600992084?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy/zhevatelnaya-rezinka-orbit-belosnezhnyy-osvezh-myata-13-6g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ208383";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗЖЕМЯ";"Жевательная резинка Wrigley's 5 Electro со вкусом мяты 31.2 г Россия";;"Wrigley's";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"42182115";;"112.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/760546263?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy-1/zhevatelnaya-rezinka-five-myatnyy-razryad-31-2g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ356725";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗЖЕМЯ";"Жевательная резинка Wrigley's Orbit Белоснежный Bubblemint XXL 24г Россия";;"Wrigley's";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"46153715";;"78.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/1331434916?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy/zhevatelnaya-rezinka-orbit-xxl-belosnezhnyy-babblmint-20-4g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ356713";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗЖЕМЯ";"Жевательная резинка Wrigley's Orbit Сладкая Мята XXL 20.4 г Россия";;"Wrigley's";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"46146625";;"78.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600992089?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy/zhevatelnaya-rezinka-orbit-xxl-sladkaya-myata-20g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ235406";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗЖЕФР";"Жевательная резинка Wrigley's Orbit клубника-банан 13.6г Россия";;"Wrigley's";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"42203100";;"34.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600992086?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy/zhevatelnaya-rezinka-orbit-klubnika-banan-13-6g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ356716";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗЖЕФР";"Жевательная резинка Wrigley's Orbit клубника-банан XXL 20.4 г Россия";;"Wrigley's";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"46146632";;"78.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/805618767?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy-1/zhevatelnaya-rezinka-orbit-xxl-klubnika-banan-20g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ153316";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗЖЕМЯ";"Жевательная резинка Wrigley's Orbit нежная мята Wrigley's 13,6 г Россия";;"Wrigley's";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"42113164";;"59.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600992080?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy/zhevatelnaya-rezinka-orbit-belosnezhnyy-nezhnaya-myata-13-6g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ155532";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗЖЕФР";"Жевательная резинка Wrigley's Orbit сочный арбуз Wrigley's 13.6г Россия";;"Wrigley's";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"42113270";;"44.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/760545236?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy-1/zhevatelnaya-rezinka-orbit-sochnyy-arbuz-13-6g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ496384";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗЖЕМЯ";"Жевательная резинка Wrigley's refresher ООО Марс Россия";;"Wrigley's";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4660085511509";;"78.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/940320438?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/zhevatelnaya-rezinka-ledentsy-1/zhevatelnaya-rezinka-orbit-myata-refrechers-16g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ038116";"КАССОВАЯ ЗОНА ПРОД";"-ПРКЗБА";"Шоколадный батончик Бабаевский с начинкой 50 г Россия";;"Бабаевский";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4600823030091,4600300077519";;"79.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600990363?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/shokolad-shokoladnye-batonchiki/sh-b-babaevskiy-s-pom-sl-nach-1-50/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ007999";"КОМПОНЕНТЫ ДЛЯ ВЫПЕЧКИ И ВКУСОВЫЕ ДОБАВКИ";"-ПРБАВДСД";"Сода пищевая 500 г коробка Россия";;;;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4640001890031,4607063460015";;"49.9";;;" ";"2025-02-24";"http://webcache.zoomos.by/shops-parser/page-cache/600998869?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/muka-tovary-dlya-vypechki/soda-pishchevaya-500g/"
"TASK-00006249";"2025-02-24";"2025-02-25";"ТОВ207075";"КОМПОНЕНТЫ ДЛЯ ВЫПЕЧКИ И ВКУСОВЫЕ ДОБАВКИ";"-ПРБАВДСО";"Соль морская 4LIFE мелкая йодированная 500 г солонка Россия";;"4Life";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"4612742720045";;"179.9";;;" ";"2025-02-25";"http://webcache.zoomos.by/shops-parser/page-cache/600999908?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/sol-sakhar-spetsii-pripravy/sol-morskaya-4life-melkaya-yodirovannaya-tuba-500g/"
